#: table_doi: 10.17182/hepdata.106115.v2/t3
#: name: Signal templates, ADD, Monojet
#: description: Differential signal yields for various signal hypotheses.
#: data_file: signal_templates,_add,_monojet.yaml
#: keyword observables: N
#: keyword reactions: P P --> INVISIBLE JET
#: keyword phrases: ADD | Extra dimensions | Graviton
#: keyword cmenergies: 13000.0
#: d,,,2
#: $M_{D}$ [TeV],,,10
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
990.0,960.0,1020.0,2.3282,0.18388,-0.18388
1055.0,1020.0,1090.0,1.9453,0.17122,-0.17122
1125.0,1090.0,1160.0,1.5472,0.15436,-0.15436
1205.0,1160.0,1250.0,1.1498,0.13106,-0.13106
1325.0,1250.0,1400.0,3.8616,0.23932,-0.23932

#: d,,,6
#: $M_{D}$ [TeV],,,7
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,21.793,0.50417,-0.50417
295.0,280.0,310.0,17.33,0.44776,-0.44776
325.0,310.0,340.0,13.488,0.36289,-0.36289
355.0,340.0,370.0,10.735,0.31284,-0.31284
385.0,370.0,400.0,8.8654,0.28515,-0.28515
415.0,400.0,430.0,7.2592,0.26561,-0.26561
450.0,430.0,470.0,7.8378,0.25381,-0.25381
490.0,470.0,510.0,5.9562,0.23871,-0.23871
530.0,510.0,550.0,4.8391,0.19977,-0.19977
570.0,550.0,590.0,4.0535,0.17181,-0.17181
615.0,590.0,640.0,3.9556,0.16674,-0.16674
665.0,640.0,690.0,3.2387,0.15068,-0.15068
715.0,690.0,740.0,2.5691,0.13426,-0.13426
765.0,740.0,790.0,2.0293,0.11837,-0.11837
815.0,790.0,840.0,1.5958,0.10425,-0.10425
870.0,840.0,900.0,1.7015,0.10742,-0.10742
930.0,900.0,960.0,1.2645,0.093225,-0.093225
990.0,960.0,1020.0,0.98165,0.07961,-0.07961
1055.0,1020.0,1090.0,0.83146,0.072187,-0.072187
1125.0,1090.0,1160.0,0.65009,0.06533,-0.06533
1205.0,1160.0,1250.0,0.64553,0.063251,-0.063251
1325.0,1250.0,1400.0,1.6258,0.10291,-0.10291

#: d,,,7
#: $M_{D}$ [TeV],,,7
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,10.64,0.30342,-0.30342
295.0,280.0,310.0,8.1408,0.24202,-0.24202
325.0,310.0,340.0,6.8909,0.23613,-0.23613
355.0,340.0,370.0,5.5332,0.20965,-0.20965
385.0,370.0,400.0,4.1512,0.14124,-0.14124
415.0,400.0,430.0,3.5713,0.12449,-0.12449
450.0,430.0,470.0,3.9556,0.12995,-0.12995
490.0,470.0,510.0,3.0866,0.12149,-0.12149
530.0,510.0,550.0,2.2483,0.09052,-0.09052
570.0,550.0,590.0,2.1554,0.096017,-0.096017
615.0,590.0,640.0,1.9572,0.080944,-0.080944
665.0,640.0,690.0,1.4506,0.067511,-0.067511
715.0,690.0,740.0,1.2359,0.062955,-0.062955
765.0,740.0,790.0,0.94048,0.053804,-0.053804
815.0,790.0,840.0,0.77513,0.048017,-0.048017
870.0,840.0,900.0,0.7988,0.050181,-0.050181
930.0,900.0,960.0,0.6187,0.045147,-0.045147
990.0,960.0,1020.0,0.51881,0.040276,-0.040276
1055.0,1020.0,1090.0,0.44734,0.037616,-0.037616
1125.0,1090.0,1160.0,0.36931,0.033947,-0.033947
1205.0,1160.0,1250.0,0.33875,0.031301,-0.031301
1325.0,1250.0,1400.0,0.84443,0.050747,-0.050747

#: d,,,2
#: $M_{D}$ [TeV],,,8
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,777.48,16.531,-16.531
295.0,280.0,310.0,568.87,13.852,-13.852
325.0,310.0,340.0,443.8,12.125,-12.125
355.0,340.0,370.0,361.9,10.916,-10.916
385.0,370.0,400.0,286.24,9.6026,-9.6026
415.0,400.0,430.0,233.96,8.5275,-8.5275
450.0,430.0,470.0,211.96,8.0013,-8.0013
490.0,470.0,510.0,180.54,7.5848,-7.5848
530.0,510.0,550.0,145.05,6.7388,-6.7388
570.0,550.0,590.0,109.93,5.7986,-5.7986
615.0,590.0,640.0,105.37,5.6618,-5.6618
665.0,640.0,690.0,81.231,4.8757,-4.8757
715.0,690.0,740.0,63.775,4.3333,-4.3333
765.0,740.0,790.0,51.01,3.8725,-3.8725
815.0,790.0,840.0,35.689,3.2345,-3.2345
870.0,840.0,900.0,37.216,3.2515,-3.2515
930.0,900.0,960.0,28.839,2.889,-2.889
990.0,960.0,1020.0,27.755,2.8815,-2.8815
1055.0,1020.0,1090.0,20.282,2.4614,-2.4614
1125.0,1090.0,1160.0,15.58,2.1564,-2.1564
1205.0,1160.0,1250.0,11.945,1.8863,-1.8863
1325.0,1250.0,1400.0,27.509,2.86,-2.86

#: d,,,3
#: $M_{D}$ [TeV],,,8
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,160.57,3.2074,-3.2074
295.0,280.0,310.0,130.47,2.9012,-2.9012
325.0,310.0,340.0,101.26,2.5323,-2.5323
355.0,340.0,370.0,81.74,2.2818,-2.2818
385.0,370.0,400.0,69.195,2.091,-2.091
415.0,400.0,430.0,54.116,1.8596,-1.8596
450.0,430.0,470.0,57.124,1.8981,-1.8981
490.0,470.0,510.0,44.206,1.6465,-1.6465
530.0,510.0,550.0,34.094,1.4439,-1.4439
570.0,550.0,590.0,28.394,1.3251,-1.3251
615.0,590.0,640.0,30.194,1.3584,-1.3584
665.0,640.0,690.0,21.773,1.1569,-1.1569
715.0,690.0,740.0,16.803,1.0102,-1.0102
765.0,740.0,790.0,13.846,0.92731,-0.92731
815.0,790.0,840.0,10.962,0.8224,-0.8224
870.0,840.0,900.0,10.051,0.78019,-0.78019
930.0,900.0,960.0,7.8829,0.70648,-0.70648
990.0,960.0,1020.0,5.874,0.59349,-0.59349
1055.0,1020.0,1090.0,6.8138,0.65598,-0.65598
1125.0,1090.0,1160.0,4.5093,0.52003,-0.52003
1205.0,1160.0,1250.0,4.4878,0.51027,-0.51027
1325.0,1250.0,1400.0,10.326,0.80552,-0.80552

#: d,,,4
#: $M_{D}$ [TeV],,,8
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,47.602,0.97901,-0.97901
295.0,280.0,310.0,39.661,0.89213,-0.89213
325.0,310.0,340.0,31.055,0.78376,-0.78376
355.0,340.0,370.0,23.484,0.68696,-0.68696
385.0,370.0,400.0,20.079,0.60779,-0.60779
415.0,400.0,430.0,16.307,0.53671,-0.53671
450.0,430.0,470.0,17.72,0.55819,-0.55819
490.0,470.0,510.0,14.046,0.50101,-0.50101
530.0,510.0,550.0,11.7,0.45511,-0.45511
570.0,550.0,590.0,9.0573,0.40426,-0.40426
615.0,590.0,640.0,9.251,0.40349,-0.40349
665.0,640.0,690.0,7.0112,0.34689,-0.34689
715.0,690.0,740.0,5.672,0.30973,-0.30973
765.0,740.0,790.0,4.0251,0.25942,-0.25942
815.0,790.0,840.0,4.0412,0.26062,-0.26062
870.0,840.0,900.0,3.6814,0.24982,-0.24982
930.0,900.0,960.0,2.4147,0.19998,-0.19998
990.0,960.0,1020.0,2.183,0.19066,-0.19066
1055.0,1020.0,1090.0,1.877,0.17648,-0.17648
1125.0,1090.0,1160.0,1.657,0.16893,-0.16893
1205.0,1160.0,1250.0,1.173,0.13995,-0.13995
1325.0,1250.0,1400.0,3.7172,0.25033,-0.25033

#: d,,,5
#: $M_{D}$ [TeV],,,8
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,18.328,0.40238,-0.40238
295.0,280.0,310.0,14.382,0.35219,-0.35219
325.0,310.0,340.0,10.845,0.28203,-0.28203
355.0,340.0,370.0,9.0933,0.28219,-0.28219
385.0,370.0,400.0,7.6055,0.24007,-0.24007
415.0,400.0,430.0,5.7279,0.19533,-0.19533
450.0,430.0,470.0,6.6396,0.21397,-0.21397
490.0,470.0,510.0,5.1978,0.18192,-0.18192
530.0,510.0,550.0,3.9879,0.16489,-0.16489
570.0,550.0,590.0,3.4,0.14215,-0.14215
615.0,590.0,640.0,3.3575,0.14144,-0.14144
665.0,640.0,690.0,2.5898,0.12803,-0.12803
715.0,690.0,740.0,2.3151,0.11925,-0.11925
765.0,740.0,790.0,1.8644,0.10825,-0.10825
815.0,790.0,840.0,1.3114,0.088539,-0.088539
870.0,840.0,900.0,1.2646,0.08862,-0.08862
930.0,900.0,960.0,0.96686,0.07381,-0.07381
990.0,960.0,1020.0,0.79896,0.067218,-0.067218
1055.0,1020.0,1090.0,0.81005,0.067577,-0.067577
1125.0,1090.0,1160.0,0.5858,0.057612,-0.057612
1205.0,1160.0,1250.0,0.65099,0.060651,-0.060651
1325.0,1250.0,1400.0,1.5392,0.093932,-0.093932

#: d,,,6
#: $M_{D}$ [TeV],,,8
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,7.1569,0.17421,-0.17421
295.0,280.0,310.0,6.0579,0.15651,-0.15651
325.0,310.0,340.0,4.49,0.122,-0.122
355.0,340.0,370.0,3.7504,0.13116,-0.13116
385.0,370.0,400.0,2.9827,0.097264,-0.097264
415.0,400.0,430.0,2.5125,0.097284,-0.097284
450.0,430.0,470.0,2.7116,0.093583,-0.093583
490.0,470.0,510.0,2.1859,0.088128,-0.088128
530.0,510.0,550.0,1.6071,0.068733,-0.068733
570.0,550.0,590.0,1.4276,0.062278,-0.062278
615.0,590.0,640.0,1.2911,0.056327,-0.056327
665.0,640.0,690.0,1.0155,0.049152,-0.049152
715.0,690.0,740.0,0.90866,0.04754,-0.04754
765.0,740.0,790.0,0.64542,0.038668,-0.038668
815.0,790.0,840.0,0.61134,0.037975,-0.037975
870.0,840.0,900.0,0.54931,0.035218,-0.035218
930.0,900.0,960.0,0.44744,0.033843,-0.033843
990.0,960.0,1020.0,0.31837,0.026625,-0.026625
1055.0,1020.0,1090.0,0.3163,0.026227,-0.026227
1125.0,1090.0,1160.0,0.23782,0.023719,-0.023719
1205.0,1160.0,1250.0,0.21222,0.021968,-0.021968
1325.0,1250.0,1400.0,0.57122,0.036048,-0.036048

#: d,,,7
#: $M_{D}$ [TeV],,,8
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,3.3198,0.085306,-0.085306
295.0,280.0,310.0,2.5736,0.07049,-0.07049
325.0,310.0,340.0,1.9954,0.064175,-0.064175
355.0,340.0,370.0,1.6702,0.065976,-0.065976
385.0,370.0,400.0,1.271,0.045892,-0.045892
415.0,400.0,430.0,1.0431,0.037687,-0.037687
450.0,430.0,470.0,1.1945,0.042488,-0.042488
490.0,470.0,510.0,0.9902,0.042199,-0.042199
530.0,510.0,550.0,0.75408,0.030396,-0.030396
570.0,550.0,590.0,0.64215,0.028566,-0.028566
615.0,590.0,640.0,0.62416,0.027455,-0.027455
665.0,640.0,690.0,0.45918,0.022373,-0.022373
715.0,690.0,740.0,0.37063,0.01912,-0.01912
765.0,740.0,790.0,0.34658,0.019572,-0.019572
815.0,790.0,840.0,0.24886,0.015776,-0.015776
870.0,840.0,900.0,0.21591,0.014228,-0.014228
930.0,900.0,960.0,0.17679,0.012796,-0.012796
990.0,960.0,1020.0,0.14609,0.011797,-0.011797
1055.0,1020.0,1090.0,0.13054,0.011155,-0.011155
1125.0,1090.0,1160.0,0.09444,0.0093832,-0.0093832
1205.0,1160.0,1250.0,0.10895,0.010019,-0.010019
1325.0,1250.0,1400.0,0.25934,0.01568,-0.01568

#: d,,,2
#: $M_{D}$ [TeV],,,9
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,477.32,10.003,-10.003
295.0,280.0,310.0,373.84,8.8839,-8.8839
325.0,310.0,340.0,274.04,7.449,-7.449
355.0,340.0,370.0,215.23,6.5129,-6.5129
385.0,370.0,400.0,174.81,5.7719,-5.7719
415.0,400.0,430.0,142.74,5.28,-5.28
450.0,430.0,470.0,137.98,5.0803,-5.0803
490.0,470.0,510.0,109.51,4.5448,-4.5448
530.0,510.0,550.0,96.826,4.2744,-4.2744
570.0,550.0,590.0,66.629,3.5762,-3.5762
615.0,590.0,640.0,61.82,3.3797,-3.3797
665.0,640.0,690.0,52.84,3.1251,-3.1251
715.0,690.0,740.0,39.512,2.7155,-2.7155
765.0,740.0,790.0,31.529,2.4268,-2.4268
815.0,790.0,840.0,24.388,2.1499,-2.1499
870.0,840.0,900.0,22.155,2.0031,-2.0031
930.0,900.0,960.0,15.846,1.6813,-1.6813
990.0,960.0,1020.0,12.469,1.5363,-1.5363
1055.0,1020.0,1090.0,10.499,1.3985,-1.3985
1125.0,1090.0,1160.0,9.2351,1.2961,-1.2961
1205.0,1160.0,1250.0,5.9718,1.0295,-1.0295
1325.0,1250.0,1400.0,18.322,1.8522,-1.8522

#: d,,,3
#: $M_{D}$ [TeV],,,9
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,92.729,1.8117,-1.8117
295.0,280.0,310.0,71.55,1.5899,-1.5899
325.0,310.0,340.0,56.282,1.4073,-1.4073
355.0,340.0,370.0,44.116,1.2302,-1.2302
385.0,370.0,400.0,35.422,1.1109,-1.1109
415.0,400.0,430.0,27.499,0.96877,-0.96877
450.0,430.0,470.0,33.579,1.072,-1.072
490.0,470.0,510.0,24.71,0.92072,-0.92072
530.0,510.0,550.0,19.234,0.81165,-0.81165
570.0,550.0,590.0,15.363,0.7245,-0.7245
615.0,590.0,640.0,15.221,0.71173,-0.71173
665.0,640.0,690.0,12.897,0.67871,-0.67871
715.0,690.0,740.0,9.8274,0.57072,-0.57072
765.0,740.0,790.0,7.9673,0.51568,-0.51568
815.0,790.0,840.0,7.2804,0.49501,-0.49501
870.0,840.0,900.0,4.7196,0.39889,-0.39889
930.0,900.0,960.0,3.8411,0.36268,-0.36268
990.0,960.0,1020.0,3.5511,0.34629,-0.34629
1055.0,1020.0,1090.0,3.0703,0.32177,-0.32177
1125.0,1090.0,1160.0,2.8106,0.30877,-0.30877
1205.0,1160.0,1250.0,2.528,0.28835,-0.28835
1325.0,1250.0,1400.0,5.0368,0.40938,-0.40938

#: d,,,4
#: $M_{D}$ [TeV],,,9
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,24.412,0.5033,-0.5033
295.0,280.0,310.0,19.874,0.43566,-0.43566
325.0,310.0,340.0,16.09,0.40391,-0.40391
355.0,340.0,370.0,12.305,0.34012,-0.34012
385.0,370.0,400.0,9.6606,0.30018,-0.30018
415.0,400.0,430.0,8.2918,0.2782,-0.2782
450.0,430.0,470.0,8.7904,0.28377,-0.28377
490.0,470.0,510.0,6.8157,0.24779,-0.24779
530.0,510.0,550.0,5.6156,0.22061,-0.22061
570.0,550.0,590.0,4.293,0.19399,-0.19399
615.0,590.0,640.0,4.2847,0.19514,-0.19514
665.0,640.0,690.0,3.5565,0.1739,-0.1739
715.0,690.0,740.0,3.148,0.16587,-0.16587
765.0,740.0,790.0,2.3392,0.14401,-0.14401
815.0,790.0,840.0,1.7137,0.12173,-0.12173
870.0,840.0,900.0,1.6897,0.11816,-0.11816
930.0,900.0,960.0,1.2581,0.10311,-0.10311
990.0,960.0,1020.0,1.0682,0.095137,-0.095137
1055.0,1020.0,1090.0,1.1003,0.095978,-0.095978
1125.0,1090.0,1160.0,0.69003,0.076178,-0.076178
1205.0,1160.0,1250.0,0.72425,0.076545,-0.076545
1325.0,1250.0,1400.0,1.7322,0.12059,-0.12059

#: d,,,5
#: $M_{D}$ [TeV],,,9
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,7.5516,0.15981,-0.15981
295.0,280.0,310.0,6.2366,0.14639,-0.14639
325.0,310.0,340.0,4.9013,0.12932,-0.12932
355.0,340.0,370.0,3.8478,0.11149,-0.11149
385.0,370.0,400.0,3.1396,0.097205,-0.097205
415.0,400.0,430.0,2.5841,0.091976,-0.091976
450.0,430.0,470.0,2.8177,0.091287,-0.091287
490.0,470.0,510.0,2.1989,0.079381,-0.079381
530.0,510.0,550.0,1.7862,0.070377,-0.070377
570.0,550.0,590.0,1.4749,0.063842,-0.063842
615.0,590.0,640.0,1.5323,0.067573,-0.067573
665.0,640.0,690.0,1.2102,0.057008,-0.057008
715.0,690.0,740.0,0.92868,0.049608,-0.049608
765.0,740.0,790.0,0.81708,0.047871,-0.047871
815.0,790.0,840.0,0.60816,0.040104,-0.040104
870.0,840.0,900.0,0.59574,0.038436,-0.038436
930.0,900.0,960.0,0.39303,0.031489,-0.031489
990.0,960.0,1020.0,0.42451,0.033035,-0.033035
1055.0,1020.0,1090.0,0.30776,0.02762,-0.02762
1125.0,1090.0,1160.0,0.29041,0.026905,-0.026905
1205.0,1160.0,1250.0,0.23725,0.02427,-0.02427
1325.0,1250.0,1400.0,0.63143,0.039499,-0.039499

#: d,,,6
#: $M_{D}$ [TeV],,,9
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,2.8024,0.064403,-0.064403
295.0,280.0,310.0,2.2805,0.057218,-0.057218
325.0,310.0,340.0,1.8412,0.054096,-0.054096
355.0,340.0,370.0,1.5277,0.044234,-0.044234
385.0,370.0,400.0,1.1608,0.038356,-0.038356
415.0,400.0,430.0,0.87305,0.031828,-0.031828
450.0,430.0,470.0,1.0128,0.033171,-0.033171
490.0,470.0,510.0,0.83753,0.030886,-0.030886
530.0,510.0,550.0,0.6707,0.026705,-0.026705
570.0,550.0,590.0,0.5293,0.022771,-0.022771
615.0,590.0,640.0,0.52595,0.021984,-0.021984
665.0,640.0,690.0,0.39144,0.019279,-0.019279
715.0,690.0,740.0,0.33226,0.017492,-0.017492
765.0,740.0,790.0,0.32287,0.018171,-0.018171
815.0,790.0,840.0,0.21271,0.013914,-0.013914
870.0,840.0,900.0,0.202,0.013375,-0.013375
930.0,900.0,960.0,0.13203,0.010998,-0.010998
990.0,960.0,1020.0,0.13381,0.010594,-0.010594
1055.0,1020.0,1090.0,0.10657,0.0098459,-0.0098459
1125.0,1090.0,1160.0,0.084934,0.0086823,-0.0086823
1205.0,1160.0,1250.0,0.096847,0.0092146,-0.0092146
1325.0,1250.0,1400.0,0.24888,0.014776,-0.014776

#: d,,,7
#: $M_{D}$ [TeV],,,9
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1.1146,0.028879,-0.028879
295.0,280.0,310.0,0.86494,0.021262,-0.021262
325.0,310.0,340.0,0.68081,0.022259,-0.022259
355.0,340.0,370.0,0.58259,0.022443,-0.022443
385.0,370.0,400.0,0.46986,0.018976,-0.018976
415.0,400.0,430.0,0.39995,0.021063,-0.021063
450.0,430.0,470.0,0.41828,0.017521,-0.017521
490.0,470.0,510.0,0.30312,0.010963,-0.010963
530.0,510.0,550.0,0.2687,0.010659,-0.010659
570.0,550.0,590.0,0.20938,0.0093422,-0.0093422
615.0,590.0,640.0,0.19854,0.0091466,-0.0091466
665.0,640.0,690.0,0.17341,0.0079196,-0.0079196
715.0,690.0,740.0,0.13696,0.0072892,-0.0072892
765.0,740.0,790.0,0.10774,0.006255,-0.006255
815.0,790.0,840.0,0.092693,0.0056751,-0.0056751
870.0,840.0,900.0,0.074603,0.0049426,-0.0049426
930.0,900.0,960.0,0.061153,0.0044433,-0.0044433
990.0,960.0,1020.0,0.05178,0.0042926,-0.0042926
1055.0,1020.0,1090.0,0.046751,0.0039344,-0.0039344
1125.0,1090.0,1160.0,0.036149,0.0035432,-0.0035432
1205.0,1160.0,1250.0,0.037078,0.0034355,-0.0034355
1325.0,1250.0,1400.0,0.09002,0.0053705,-0.0053705

#: d,,,2
#: $M_{D}$ [TeV],,,10
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,358.6,8.8626,-8.8626
295.0,280.0,310.0,275.84,7.5118,-7.5118
325.0,310.0,340.0,201.88,6.1886,-6.1886
355.0,340.0,370.0,161.18,5.7244,-5.7244
385.0,370.0,400.0,128.88,4.8841,-4.8841
415.0,400.0,430.0,105.2,4.511,-4.511
450.0,430.0,470.0,105.21,4.572,-4.572
490.0,470.0,510.0,99.147,4.3474,-4.3474
530.0,510.0,550.0,83.845,3.9798,-3.9798
570.0,550.0,590.0,59.753,3.3113,-3.3113
615.0,590.0,640.0,60.471,3.3161,-3.3161
665.0,640.0,690.0,44.427,2.7758,-2.7758
715.0,690.0,740.0,36.461,2.5289,-2.5289
765.0,740.0,790.0,25.905,2.0691,-2.0691
815.0,790.0,840.0,21.805,1.9691,-1.9691
870.0,840.0,900.0,21.205,2.0114,-2.0114
930.0,900.0,960.0,14.342,1.5393,-1.5393
990.0,960.0,1020.0,11.62,1.4149,-1.4149
1055.0,1020.0,1090.0,11.912,1.5823,-1.5823
1125.0,1090.0,1160.0,8.7461,1.2706,-1.2706
1205.0,1160.0,1250.0,6.466,1.1046,-1.1046
1325.0,1250.0,1400.0,15.677,1.6453,-1.6453

#: d,,,3
#: $M_{D}$ [TeV],,,10
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,62.959,1.4001,-1.4001
295.0,280.0,310.0,49.072,1.2446,-1.2446
325.0,310.0,340.0,37.211,1.0834,-1.0834
355.0,340.0,370.0,29.714,0.9565,-0.9565
385.0,370.0,400.0,23.137,0.8349,-0.8349
415.0,400.0,430.0,20.942,0.8081,-0.8081
450.0,430.0,470.0,21.471,0.80956,-0.80956
490.0,470.0,510.0,20.739,0.79393,-0.79393
530.0,510.0,550.0,15.293,0.67403,-0.67403
570.0,550.0,590.0,13.046,0.63072,-0.63072
615.0,590.0,640.0,12.138,0.59956,-0.59956
665.0,640.0,690.0,9.9476,0.54705,-0.54705
715.0,690.0,740.0,8.0967,0.48648,-0.48648
765.0,740.0,790.0,6.3458,0.43206,-0.43206
815.0,790.0,840.0,5.0315,0.40266,-0.40266
870.0,840.0,900.0,5.7189,0.41142,-0.41142
930.0,900.0,960.0,3.3027,0.31371,-0.31371
990.0,960.0,1020.0,2.6097,0.27832,-0.27832
1055.0,1020.0,1090.0,2.692,0.28088,-0.28088
1125.0,1090.0,1160.0,1.8992,0.24286,-0.24286
1205.0,1160.0,1250.0,1.8652,0.23835,-0.23835
1325.0,1250.0,1400.0,4.7923,0.37978,-0.37978

#: d,,,4
#: $M_{D}$ [TeV],,,10
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,14.48,0.33563,-0.33563
295.0,280.0,310.0,11.694,0.29828,-0.29828
325.0,310.0,340.0,9.0766,0.26245,-0.26245
355.0,340.0,370.0,7.162,0.23841,-0.23841
385.0,370.0,400.0,5.8951,0.2076,-0.2076
415.0,400.0,430.0,4.8579,0.18252,-0.18252
450.0,430.0,470.0,4.9142,0.18536,-0.18536
490.0,470.0,510.0,4.8111,0.18078,-0.18078
530.0,510.0,550.0,4.2434,0.16839,-0.16839
570.0,550.0,590.0,2.9779,0.14401,-0.14401
615.0,590.0,640.0,3.1328,0.14427,-0.14427
665.0,640.0,690.0,2.6154,0.13116,-0.13116
715.0,690.0,740.0,1.9293,0.11216,-0.11216
765.0,740.0,790.0,1.5911,0.10083,-0.10083
815.0,790.0,840.0,1.3887,0.095683,-0.095683
870.0,840.0,900.0,1.4033,0.094828,-0.094828
930.0,900.0,960.0,0.94904,0.079238,-0.079238
990.0,960.0,1020.0,0.78854,0.070945,-0.070945
1055.0,1020.0,1090.0,0.60221,0.061431,-0.061431
1125.0,1090.0,1160.0,0.54907,0.059101,-0.059101
1205.0,1160.0,1250.0,0.49202,0.058955,-0.058955
1325.0,1250.0,1400.0,1.3312,0.091345,-0.091345

#: d,,,2
#: $M_{D}$ [TeV],,,11
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,242.42,5.9473,-5.9473
295.0,280.0,310.0,186.11,5.0128,-5.0128
325.0,310.0,340.0,144.32,4.4299,-4.4299
355.0,340.0,370.0,109.4,3.8991,-3.8991
385.0,370.0,400.0,89.064,3.3603,-3.3603
415.0,400.0,430.0,74.319,3.2448,-3.2448
450.0,430.0,470.0,72.618,3.0845,-3.0845
490.0,470.0,510.0,71.287,3.0053,-3.0053
530.0,510.0,550.0,51.146,2.5528,-2.5528
570.0,550.0,590.0,38.955,2.177,-2.177
615.0,590.0,640.0,38.528,2.2039,-2.2039
665.0,640.0,690.0,33.723,2.0248,-2.0248
715.0,690.0,740.0,23.652,1.717,-1.717
765.0,740.0,790.0,16.385,1.4221,-1.4221
815.0,790.0,840.0,15.153,1.3548,-1.3548
870.0,840.0,900.0,14.792,1.351,-1.351
930.0,900.0,960.0,8.9299,1.0483,-1.0483
990.0,960.0,1020.0,8.7828,1.0284,-1.0284
1055.0,1020.0,1090.0,6.6077,0.86507,-0.86507
1125.0,1090.0,1160.0,4.982,0.79157,-0.79157
1205.0,1160.0,1250.0,4.641,0.75686,-0.75686
1325.0,1250.0,1400.0,12.948,1.2341,-1.2341

#: d,,,3
#: $M_{D}$ [TeV],,,11
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,36.826,0.84857,-0.84857
295.0,280.0,310.0,29.509,0.75449,-0.75449
325.0,310.0,340.0,23.842,0.67246,-0.67246
355.0,340.0,370.0,18.837,0.59978,-0.59978
385.0,370.0,400.0,14.322,0.52136,-0.52136
415.0,400.0,430.0,12.919,0.4863,-0.4863
450.0,430.0,470.0,13.559,0.50515,-0.50515
490.0,470.0,510.0,12.421,0.47452,-0.47452
530.0,510.0,550.0,10.68,0.43814,-0.43814
570.0,550.0,590.0,8.1109,0.38539,-0.38539
615.0,590.0,640.0,8.2639,0.38762,-0.38762
665.0,640.0,690.0,5.9866,0.3309,-0.3309
715.0,690.0,740.0,4.9333,0.29962,-0.29962
765.0,740.0,790.0,3.634,0.25605,-0.25605
815.0,790.0,840.0,3.0894,0.23327,-0.23327
870.0,840.0,900.0,3.304,0.24286,-0.24286
930.0,900.0,960.0,2.1191,0.19714,-0.19714
990.0,960.0,1020.0,1.957,0.18771,-0.18771
1055.0,1020.0,1090.0,1.6041,0.16766,-0.16766
1125.0,1090.0,1160.0,1.1978,0.14924,-0.14924
1205.0,1160.0,1250.0,1.126,0.13953,-0.13953
