#: table_doi: 10.17182/hepdata.106115.v2/t2
#: name: Signal templates, DMsimp, spin-0, Monojet
#: description: Differential signal yields for various signal hypotheses.
#: data_file: signal_templates,_dmsimp,_spin-0,_monojet.yaml
#: keyword observables: N
#: keyword reactions: P P --> INVISIBLE JET
#: keyword cmenergies: 13000.0
#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
930.0,900.0,960.0,0.98024,0.3803,-0.3803
990.0,960.0,1020.0,0.55697,0.30724,-0.30724
1055.0,1020.0,1090.0,0.62904,0.30018,-0.30018
1125.0,1090.0,1160.0,0.81531,0.37016,-0.37016
1205.0,1160.0,1250.0,0.29697,0.20643,-0.20643
1325.0,1250.0,1400.0,0.65612,0.33262,-0.33262

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,45.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1659.7,16.789,-16.789
295.0,280.0,310.0,1019.5,13.227,-13.227
325.0,310.0,340.0,640.15,10.46,-10.46
355.0,340.0,370.0,431.64,8.6306,-8.6306
385.0,370.0,400.0,252.14,6.5862,-6.5862
415.0,400.0,430.0,176.97,5.4927,-5.4927
450.0,430.0,470.0,139.2,4.9209,-4.9209
490.0,470.0,510.0,110.62,4.3702,-4.3702
530.0,510.0,550.0,60.195,3.2115,-3.2115
570.0,550.0,590.0,42.376,2.7018,-2.7018
615.0,590.0,640.0,31.548,2.306,-2.306
665.0,640.0,690.0,18.421,1.7631,-1.7631
715.0,690.0,740.0,11.98,1.446,-1.446
765.0,740.0,790.0,7.6523,1.1416,-1.1416
815.0,790.0,840.0,3.4371,0.77366,-0.77366
870.0,840.0,900.0,3.4531,0.77389,-0.77389
930.0,900.0,960.0,2.0168,0.62527,-0.62527
990.0,960.0,1020.0,0.18596,0.16471,-0.16471
1055.0,1020.0,1090.0,0.50885,0.31137,-0.31137
1125.0,1090.0,1160.0,0.3501,0.248,-0.248
1205.0,1160.0,1250.0,0.2423,0.22064,-0.22064
1325.0,1250.0,1400.0,0.18174,0.16069,-0.16069

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,55.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,49.874,0.41416,-0.41416
295.0,280.0,310.0,33.902,0.34367,-0.34367
325.0,310.0,340.0,22.791,0.28133,-0.28133
355.0,340.0,370.0,16.304,0.23813,-0.23813
385.0,370.0,400.0,10.973,0.19499,-0.19499
415.0,400.0,430.0,7.793,0.1654,-0.1654
450.0,430.0,470.0,7.1805,0.15889,-0.15889
490.0,470.0,510.0,5.4209,0.13785,-0.13785
530.0,510.0,550.0,3.5995,0.11183,-0.11183
570.0,550.0,590.0,2.4475,0.092347,-0.092347
615.0,590.0,640.0,1.7895,0.078896,-0.078896
665.0,640.0,690.0,1.1155,0.06159,-0.06159
715.0,690.0,740.0,0.7028,0.049723,-0.049723
765.0,740.0,790.0,0.49393,0.040957,-0.040957
815.0,790.0,840.0,0.24303,0.028261,-0.028261
870.0,840.0,900.0,0.19502,0.026259,-0.026259
930.0,900.0,960.0,0.19104,0.025873,-0.025873
990.0,960.0,1020.0,0.079991,0.016463,-0.016463
1055.0,1020.0,1090.0,0.083287,0.017342,-0.017342
1125.0,1090.0,1160.0,0.040009,0.011739,-0.011739
1205.0,1160.0,1250.0,0.026332,0.010065,-0.010065
1325.0,1250.0,1400.0,0.039635,0.012039,-0.012039

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,10.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1891.6,21.377,-21.377
295.0,280.0,310.0,1146.0,16.72,-16.72
325.0,310.0,340.0,710.04,13.175,-13.175
355.0,340.0,370.0,453.42,10.542,-10.542
385.0,370.0,400.0,287.2,8.4126,-8.4126
415.0,400.0,430.0,187.44,6.7931,-6.7931
450.0,430.0,470.0,149.64,6.1574,-6.1574
490.0,470.0,510.0,121.12,5.5212,-5.5212
530.0,510.0,550.0,68.681,4.0265,-4.0265
570.0,550.0,590.0,40.094,3.1191,-3.1191
615.0,590.0,640.0,33.843,2.8638,-2.8638
665.0,640.0,690.0,20.029,2.1994,-2.1994
715.0,690.0,740.0,11.684,1.6623,-1.6623
765.0,740.0,790.0,7.5589,1.3376,-1.3376
815.0,790.0,840.0,4.0354,1.071,-1.071
870.0,840.0,900.0,5.1364,1.1708,-1.1708
930.0,900.0,960.0,1.579,0.66759,-0.66759
990.0,960.0,1020.0,0.96591,0.50242,-0.50242
1055.0,1020.0,1090.0,1.4467,0.6457,-0.6457
1125.0,1090.0,1160.0,0.23648,0.23633,-0.23633
1205.0,1160.0,1250.0,0.34179,0.34179,-0.34179
1325.0,1250.0,1400.0,1.4402,0.61092,-0.61092

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,10.0
#: $m_{DM}$,,,4.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1894.7,21.834,-21.834
295.0,280.0,310.0,1170.4,17.16,-17.16
325.0,310.0,340.0,695.46,13.346,-13.346
355.0,340.0,370.0,466.78,10.936,-10.936
385.0,370.0,400.0,296.33,8.6916,-8.6916
415.0,400.0,430.0,190.63,7.0073,-7.0073
450.0,430.0,470.0,159.27,6.3924,-6.3924
490.0,470.0,510.0,115.69,5.4072,-5.4072
530.0,510.0,550.0,78.571,4.4662,-4.4662
570.0,550.0,590.0,40.58,3.1878,-3.1878
615.0,590.0,640.0,34.763,2.9696,-2.9696
665.0,640.0,690.0,22.899,2.427,-2.427
715.0,690.0,740.0,10.834,1.7053,-1.7053
765.0,740.0,790.0,6.9688,1.3391,-1.3391
815.0,790.0,840.0,5.6826,1.1793,-1.1793
870.0,840.0,900.0,2.5918,0.81031,-0.81031
930.0,900.0,960.0,2.7418,0.82458,-0.82458
990.0,960.0,1020.0,1.0034,0.49578,-0.49578
1055.0,1020.0,1090.0,1.2409,0.55552,-0.55552
1125.0,1090.0,1160.0,1.4765,0.62058,-0.62058
1205.0,1160.0,1250.0,0.038339,0.038339,-0.038339
1325.0,1250.0,1400.0,0.9227,0.47641,-0.47641

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,10.0
#: $m_{DM}$,,,6.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,140.91,1.4137,-1.4137
295.0,280.0,310.0,91.378,1.1421,-1.1421
325.0,310.0,340.0,59.891,0.92972,-0.92972
355.0,340.0,370.0,38.038,0.74264,-0.74264
385.0,370.0,400.0,25.032,0.59972,-0.59972
415.0,400.0,430.0,16.731,0.49281,-0.49281
450.0,430.0,470.0,14.836,0.46534,-0.46534
490.0,470.0,510.0,11.188,0.40333,-0.40333
530.0,510.0,550.0,7.3095,0.32126,-0.32126
570.0,550.0,590.0,4.2898,0.24905,-0.24905
615.0,590.0,640.0,3.529,0.23071,-0.23071
665.0,640.0,690.0,2.2162,0.17991,-0.17991
715.0,690.0,740.0,1.3377,0.13743,-0.13743
765.0,740.0,790.0,0.85298,0.10779,-0.10779
815.0,790.0,840.0,0.54023,0.086998,-0.086998
870.0,840.0,900.0,0.40815,0.074893,-0.074893
930.0,900.0,960.0,0.18739,0.052066,-0.052066
990.0,960.0,1020.0,0.13741,0.047146,-0.047146
1055.0,1020.0,1090.0,0.097579,0.035364,-0.035364
1125.0,1090.0,1160.0,0.084238,0.033973,-0.033973
1205.0,1160.0,1250.0,0.054059,0.026827,-0.026827
1325.0,1250.0,1400.0,0.043835,0.025594,-0.025594

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,200.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1275.3,10.89,-10.89
295.0,280.0,310.0,840.41,8.8716,-8.8716
325.0,310.0,340.0,535.44,7.0873,-7.0873
355.0,340.0,370.0,355.69,5.7826,-5.7826
385.0,370.0,400.0,237.61,4.7671,-4.7671
415.0,400.0,430.0,153.5,3.825,-3.825
450.0,430.0,470.0,137.27,3.6056,-3.6056
490.0,470.0,510.0,102.75,3.1229,-3.1229
530.0,510.0,550.0,65.196,2.4864,-2.4864
570.0,550.0,590.0,40.79,1.9436,-1.9436
615.0,590.0,640.0,33.541,1.8108,-1.8108
665.0,640.0,690.0,17.594,1.2758,-1.2758
715.0,690.0,740.0,14.589,1.1826,-1.1826
765.0,740.0,790.0,6.7699,0.77283,-0.77283
815.0,790.0,840.0,4.8504,0.66833,-0.66833
870.0,840.0,900.0,2.9583,0.52976,-0.52976
930.0,900.0,960.0,1.6967,0.38967,-0.38967
990.0,960.0,1020.0,0.89924,0.29368,-0.29368
1055.0,1020.0,1090.0,0.73003,0.27359,-0.27359
1125.0,1090.0,1160.0,0.59734,0.22601,-0.22601
1205.0,1160.0,1250.0,0.70651,0.25122,-0.25122
1325.0,1250.0,1400.0,0.20086,0.15089,-0.15089

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,300.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1015.5,8.2705,-8.2705
295.0,280.0,310.0,707.31,6.9329,-6.9329
325.0,310.0,340.0,493.58,5.8071,-5.8071
355.0,340.0,370.0,350.37,4.8813,-4.8813
385.0,370.0,400.0,235.66,4.0012,-4.0012
415.0,400.0,430.0,163.93,3.3433,-3.3433
450.0,430.0,470.0,136.0,3.0399,-3.0399
490.0,470.0,510.0,103.64,2.6505,-2.6505
530.0,510.0,550.0,66.819,2.1458,-2.1458
570.0,550.0,590.0,40.331,1.6752,-1.6752
615.0,590.0,640.0,34.605,1.5461,-1.5461
665.0,640.0,690.0,18.795,1.1214,-1.1214
715.0,690.0,740.0,10.428,0.83936,-0.83936
765.0,740.0,790.0,6.6975,0.68689,-0.68689
815.0,790.0,840.0,4.8566,0.5906,-0.5906
870.0,840.0,900.0,3.6421,0.50744,-0.50744
930.0,900.0,960.0,1.9992,0.37427,-0.37427
990.0,960.0,1020.0,1.6736,0.34209,-0.34209
1055.0,1020.0,1090.0,1.2372,0.28719,-0.28719
1125.0,1090.0,1160.0,0.9587,0.26814,-0.26814
1205.0,1160.0,1250.0,0.60606,0.19511,-0.19511
1325.0,1250.0,1400.0,0.7946,0.22317,-0.22317

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,350.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1047.4,8.1176,-8.1176
295.0,280.0,310.0,750.96,6.9453,-6.9453
325.0,310.0,340.0,524.61,5.788,-5.788
355.0,340.0,370.0,363.07,4.8092,-4.8092
385.0,370.0,400.0,258.67,4.0658,-4.0658
415.0,400.0,430.0,179.08,3.3917,-3.3917
450.0,430.0,470.0,156.77,3.1699,-3.1699
490.0,470.0,510.0,118.97,2.7624,-2.7624
530.0,510.0,550.0,75.359,2.195,-2.195
570.0,550.0,590.0,48.7,1.7617,-1.7617
615.0,590.0,640.0,36.04,1.5126,-1.5126
665.0,640.0,690.0,22.645,1.1866,-1.1866
715.0,690.0,740.0,14.286,0.96123,-0.96123
765.0,740.0,790.0,9.2492,0.78137,-0.78137
815.0,790.0,840.0,5.3999,0.59305,-0.59305
870.0,840.0,900.0,4.3908,0.53221,-0.53221
930.0,900.0,960.0,2.3014,0.37538,-0.37538
990.0,960.0,1020.0,1.7645,0.34332,-0.34332
1055.0,1020.0,1090.0,0.80858,0.22239,-0.22239
1125.0,1090.0,1160.0,0.56246,0.18854,-0.18854
1205.0,1160.0,1250.0,0.20236,0.11657,-0.11657
1325.0,1250.0,1400.0,0.34045,0.13702,-0.13702

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,400.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,873.39,6.6613,-6.6613
295.0,280.0,310.0,638.32,5.7181,-5.7181
325.0,310.0,340.0,455.05,4.8527,-4.8527
355.0,340.0,370.0,323.39,4.0708,-4.0708
385.0,370.0,400.0,231.17,3.454,-3.454
415.0,400.0,430.0,165.49,2.9237,-2.9237
450.0,430.0,470.0,152.99,2.8132,-2.8132
490.0,470.0,510.0,114.79,2.4496,-2.4496
530.0,510.0,550.0,71.838,1.9251,-1.9251
570.0,550.0,590.0,46.676,1.5545,-1.5545
615.0,590.0,640.0,34.609,1.3339,-1.3339
665.0,640.0,690.0,21.413,1.056,-1.056
715.0,690.0,740.0,13.939,0.84047,-0.84047
765.0,740.0,790.0,8.0256,0.63954,-0.63954
815.0,790.0,840.0,4.6699,0.49288,-0.49288
870.0,840.0,900.0,2.8467,0.38638,-0.38638
930.0,900.0,960.0,2.0141,0.32777,-0.32777
990.0,960.0,1020.0,1.5064,0.27767,-0.27767
1055.0,1020.0,1090.0,0.95444,0.21859,-0.21859
1125.0,1090.0,1160.0,0.44978,0.14681,-0.14681
1205.0,1160.0,1250.0,0.26351,0.1249,-0.1249
1325.0,1250.0,1400.0,0.33763,0.12436,-0.12436

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,450.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,622.48,4.6593,-4.6593
295.0,280.0,310.0,464.58,4.0409,-4.0409
325.0,310.0,340.0,345.99,3.4976,-3.4976
355.0,340.0,370.0,249.87,2.9682,-2.9682
385.0,370.0,400.0,180.52,2.5264,-2.5264
415.0,400.0,430.0,137.11,2.2068,-2.2068
450.0,430.0,470.0,122.38,2.0795,-2.0795
490.0,470.0,510.0,92.212,1.8117,-1.8117
530.0,510.0,550.0,60.953,1.4618,-1.4618
570.0,550.0,590.0,40.075,1.196,-1.196
615.0,590.0,640.0,31.924,1.0682,-1.0682
665.0,640.0,690.0,19.01,0.82012,-0.82012
715.0,690.0,740.0,11.387,0.6372,-0.6372
765.0,740.0,790.0,6.7416,0.492,-0.492
815.0,790.0,840.0,3.8915,0.36941,-0.36941
870.0,840.0,900.0,3.8198,0.37725,-0.37725
930.0,900.0,960.0,2.0486,0.26953,-0.26953
990.0,960.0,1020.0,1.0932,0.19718,-0.19718
1055.0,1020.0,1090.0,0.92027,0.18063,-0.18063
1125.0,1090.0,1160.0,0.42175,0.12285,-0.12285
1205.0,1160.0,1250.0,0.25764,0.094415,-0.094415
1325.0,1250.0,1400.0,0.50612,0.14567,-0.14567

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,150.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,318.91,2.3532,-2.3532
295.0,280.0,310.0,240.49,2.0541,-2.0541
325.0,310.0,340.0,184.85,1.7919,-1.7919
355.0,340.0,370.0,134.52,1.537,-1.537
385.0,370.0,400.0,100.69,1.3288,-1.3288
415.0,400.0,430.0,77.247,1.1676,-1.1676
450.0,430.0,470.0,74.342,1.1422,-1.1422
490.0,470.0,510.0,57.738,1.0061,-1.0061
530.0,510.0,550.0,39.45,0.83753,-0.83753
570.0,550.0,590.0,26.613,0.68078,-0.68078
615.0,590.0,640.0,20.621,0.61102,-0.61102
665.0,640.0,690.0,11.614,0.4506,-0.4506
715.0,690.0,740.0,7.4317,0.36033,-0.36033
765.0,740.0,790.0,4.4026,0.27405,-0.27405
815.0,790.0,840.0,2.6848,0.21893,-0.21893
870.0,840.0,900.0,2.3231,0.20114,-0.20114
930.0,900.0,960.0,1.4254,0.15631,-0.15631
990.0,960.0,1020.0,0.63989,0.10766,-0.10766
1055.0,1020.0,1090.0,0.5132,0.096459,-0.096459
1125.0,1090.0,1160.0,0.2835,0.070843,-0.070843
1205.0,1160.0,1250.0,0.28421,0.06912,-0.06912
1325.0,1250.0,1400.0,0.43155,0.084974,-0.084974

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,416.11,3.0997,-3.0997
295.0,280.0,310.0,316.72,2.7248,-2.7248
325.0,310.0,340.0,241.22,2.3709,-2.3709
355.0,340.0,370.0,183.16,2.0715,-2.0715
385.0,370.0,400.0,134.19,1.7751,-1.7751
415.0,400.0,430.0,103.23,1.559,-1.559
450.0,430.0,470.0,98.212,1.5188,-1.5188
490.0,470.0,510.0,76.988,1.3418,-1.3418
530.0,510.0,550.0,50.687,1.0869,-1.0869
570.0,550.0,590.0,32.854,0.88025,-0.88025
615.0,590.0,640.0,27.068,0.79686,-0.79686
665.0,640.0,690.0,16.608,0.62627,-0.62627
715.0,690.0,740.0,10.74,0.50089,-0.50089
765.0,740.0,790.0,6.4107,0.38963,-0.38963
815.0,790.0,840.0,3.9993,0.30635,-0.30635
870.0,840.0,900.0,2.7764,0.25363,-0.25363
930.0,900.0,960.0,1.6205,0.19589,-0.19589
990.0,960.0,1020.0,0.82226,0.13481,-0.13481
1055.0,1020.0,1090.0,0.54301,0.11638,-0.11638
1125.0,1090.0,1160.0,0.38641,0.098153,-0.098153
1205.0,1160.0,1250.0,0.39319,0.097187,-0.097187
1325.0,1250.0,1400.0,0.39997,0.09774,-0.09774

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,200.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,187.07,1.3732,-1.3732
295.0,280.0,310.0,144.16,1.2114,-1.2114
325.0,310.0,340.0,106.95,1.0488,-1.0488
355.0,340.0,370.0,83.114,0.92424,-0.92424
385.0,370.0,400.0,61.151,0.78998,-0.78998
415.0,400.0,430.0,46.923,0.69324,-0.69324
450.0,430.0,470.0,43.403,0.66737,-0.66737
490.0,470.0,510.0,35.371,0.60295,-0.60295
530.0,510.0,550.0,24.401,0.50167,-0.50167
570.0,550.0,590.0,15.72,0.40336,-0.40336
615.0,590.0,640.0,12.417,0.35522,-0.35522
665.0,640.0,690.0,7.5037,0.27511,-0.27511
715.0,690.0,740.0,4.6577,0.21955,-0.21955
765.0,740.0,790.0,2.7779,0.17335,-0.17335
815.0,790.0,840.0,1.8167,0.13693,-0.13693
870.0,840.0,900.0,1.2675,0.1136,-0.1136
930.0,900.0,960.0,0.72742,0.088942,-0.088942
990.0,960.0,1020.0,0.35215,0.058102,-0.058102
1055.0,1020.0,1090.0,0.34494,0.059802,-0.059802
1125.0,1090.0,1160.0,0.23385,0.048201,-0.048201
1205.0,1160.0,1250.0,0.07661,0.027354,-0.027354
1325.0,1250.0,1400.0,0.19076,0.04467,-0.04467

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,225.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,90.881,0.67878,-0.67878
295.0,280.0,310.0,69.695,0.59767,-0.59767
325.0,310.0,340.0,52.848,0.52258,-0.52258
355.0,340.0,370.0,39.335,0.44972,-0.44972
385.0,370.0,400.0,30.643,0.39618,-0.39618
415.0,400.0,430.0,22.317,0.33807,-0.33807
450.0,430.0,470.0,22.408,0.33954,-0.33954
490.0,470.0,510.0,17.572,0.30117,-0.30117
530.0,510.0,550.0,11.44,0.24167,-0.24167
570.0,550.0,590.0,7.8873,0.20185,-0.20185
615.0,590.0,640.0,6.5498,0.18478,-0.18478
665.0,640.0,690.0,3.6715,0.13615,-0.13615
715.0,690.0,740.0,2.2867,0.1081,-0.1081
765.0,740.0,790.0,1.4385,0.086782,-0.086782
815.0,790.0,840.0,0.90943,0.06837,-0.06837
870.0,840.0,900.0,0.66969,0.058596,-0.058596
930.0,900.0,960.0,0.42868,0.045557,-0.045557
990.0,960.0,1020.0,0.30154,0.039613,-0.039613
1055.0,1020.0,1090.0,0.13356,0.025892,-0.025892
1125.0,1090.0,1160.0,0.10497,0.02323,-0.02323
1205.0,1160.0,1250.0,0.082466,0.019603,-0.019603
1325.0,1250.0,1400.0,0.11911,0.024194,-0.024194

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,275.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,2.2636,0.016523,-0.016523
295.0,280.0,310.0,1.8613,0.015073,-0.015073
325.0,310.0,340.0,1.4706,0.01342,-0.01342
355.0,340.0,370.0,1.1916,0.012045,-0.012045
385.0,370.0,400.0,0.96953,0.010859,-0.010859
415.0,400.0,430.0,0.76535,0.0096701,-0.0096701
450.0,430.0,470.0,0.77941,0.0097605,-0.0097605
490.0,470.0,510.0,0.71135,0.0093218,-0.0093218
530.0,510.0,550.0,0.52338,0.0080358,-0.0080358
570.0,550.0,590.0,0.39193,0.0069305,-0.0069305
615.0,590.0,640.0,0.35681,0.0065725,-0.0065725
665.0,640.0,690.0,0.24322,0.0054499,-0.0054499
715.0,690.0,740.0,0.16607,0.004509,-0.004509
765.0,740.0,790.0,0.10847,0.0036589,-0.0036589
815.0,790.0,840.0,0.077856,0.0030816,-0.0030816
870.0,840.0,900.0,0.065467,0.0028406,-0.0028406
930.0,900.0,960.0,0.040433,0.0022246,-0.0022246
990.0,960.0,1020.0,0.026731,0.0018115,-0.0018115
1055.0,1020.0,1090.0,0.020039,0.001572,-0.001572
1125.0,1090.0,1160.0,0.013168,0.0012592,-0.0012592
1205.0,1160.0,1250.0,0.0084083,0.0010081,-0.0010081
1325.0,1250.0,1400.0,0.0083319,0.0010012,-0.0010012

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,50.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,412.48,3.0347,-3.0347
295.0,280.0,310.0,314.97,2.6672,-2.6672
325.0,310.0,340.0,233.33,2.3001,-2.3001
355.0,340.0,370.0,177.2,2.0014,-2.0014
385.0,370.0,400.0,134.51,1.7503,-1.7503
415.0,400.0,430.0,97.095,1.4847,-1.4847
450.0,430.0,470.0,91.782,1.4418,-1.4418
490.0,470.0,510.0,74.939,1.3047,-1.3047
530.0,510.0,550.0,49.854,1.0589,-1.0589
570.0,550.0,590.0,34.151,0.88386,-0.88386
615.0,590.0,640.0,26.091,0.77058,-0.77058
665.0,640.0,690.0,14.822,0.5857,-0.5857
715.0,690.0,740.0,10.053,0.47744,-0.47744
765.0,740.0,790.0,6.185,0.37253,-0.37253
815.0,790.0,840.0,4.2468,0.32033,-0.32033
870.0,840.0,900.0,2.7867,0.25021,-0.25021
930.0,900.0,960.0,1.6848,0.19419,-0.19419
990.0,960.0,1020.0,1.1222,0.16152,-0.16152
1055.0,1020.0,1090.0,0.68162,0.12285,-0.12285
1125.0,1090.0,1160.0,0.3607,0.089917,-0.089917
1205.0,1160.0,1250.0,0.2815,0.079712,-0.079712
1325.0,1250.0,1400.0,0.30744,0.079255,-0.079255

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,50.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1842.0,19.636,-19.636
295.0,280.0,310.0,1069.2,14.979,-14.979
325.0,310.0,340.0,672.2,11.935,-11.935
355.0,340.0,370.0,433.9,9.5951,-9.5951
385.0,370.0,400.0,269.39,7.5605,-7.5605
415.0,400.0,430.0,168.51,5.9842,-5.9842
450.0,430.0,470.0,146.78,5.5522,-5.5522
490.0,470.0,510.0,116.06,4.9889,-4.9889
530.0,510.0,550.0,68.906,3.831,-3.831
570.0,550.0,590.0,39.347,2.8938,-2.8938
615.0,590.0,640.0,29.116,2.4947,-2.4947
665.0,640.0,690.0,17.359,1.9381,-1.9381
715.0,690.0,740.0,11.525,1.5313,-1.5313
765.0,740.0,790.0,7.1297,1.2316,-1.2316
815.0,790.0,840.0,4.5607,0.98046,-0.98046
870.0,840.0,900.0,3.4024,0.8544,-0.8544
930.0,900.0,960.0,2.4014,0.72419,-0.72419
990.0,960.0,1020.0,1.1758,0.49813,-0.49813
1055.0,1020.0,1090.0,1.3902,0.56333,-0.56333
1125.0,1090.0,1160.0,0.74256,0.4033,-0.4033
1205.0,1160.0,1250.0,0.14089,0.21139,-0.21139
1325.0,1250.0,1400.0,1.2609,0.50761,-0.50761

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,50.0
#: $m_{DM}$,,,20.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
